RA3	RA4	RA8	LA3	LA4	LA8	SepA3	SepA4	SepA8	RV3	RV4	RV8	LV3	LV4	LV8	SepV3	SepV4	SepV8	Student's T-test Significant atrium_ventricle	Student's T-test significant	Student's T-test p-value atrium_ventricle	Student's T-test q-value atrium_ventricle	Student's T-test Difference atrium_ventricle	Student's T-test Test statistic atrium_ventricle	Gene names	Protein IDs	Majority protein IDs	Protein names
28.14009	28.43806	28.61354	27.89423	28.30304	28.3697	27.56173	28.27133	28.17226	28.08811	27.49259	27.7656	27.82687	27.66723	27.90167	27.26571	27.63616	27.29246	+	atrium_ventricle	0.00133288829267723	0.048404996712689	0.536398569742836	2.2509229728436	BAG6;BAT3	P46379;A0A024RCR6;A0A0G2JK23;P46379-2;P46379-3;A0A0G2JL47;P46379-5;P46379-4;F6S6P2;X6REW1;A0A0G2JJM1;F6UR09;A0A0G2JJR8;F6VEM6;F6X9W3;F6U341;F6U1F2;F6XTU0;F6WML8;H0Y710;F6TC96;H0Y4L1	P46379;A0A024RCR6;A0A0G2JK23;P46379-2;P46379-3;A0A0G2JL47;P46379-5;P46379-4;F6S6P2;X6REW1;A0A0G2JJM1	Large proline-rich protein BAG6
19.74338	20.47004	20.93567	20.08313	21.10648	20.5204	23.11432	20.61743	20.5454	23.90637	25.05072	21.35445	23.79422	25.86554	23.63345	21.09867	21.52529	23.27441	+	atrium_ventricle	0.00132708340455985	0.00711561866125761	-2.48520702785916	-3.35644634517486	TMCO4	A0A075B6H3;Q5TGY1;Q5TGY1-2	A0A075B6H3;Q5TGY1;Q5TGY1-2	Transmembrane and coiled-coil domain-containing protein 4
20.23384	21.41681	21.37646	20.7615	22.31356	21.35578	20.91106	26.10494	21.70337	20.66923	20.14239	21.23685	20.6735	20.35816	20.73362	20.6268	20.40244	19.89197			0.0459054082947714	0.0984958020327	1.27136972215441	1.84949335186172	IGLV4-69	A0A075B6H9;A0A075B6K6	A0A075B6H9	
25.52755	25.40435	27.2985	25.77733	25.17782	26.04256	24.9619	26.35102	24.56221	24.87867	26.82104	26.02711	24.45413	27.47661	25.84494	20.81806	27.14024	25.02013			0.692071943320803	0.780510390689942	0.29136848449707	0.354257600989253	IGLV8-61	A0A075B6I0	A0A075B6I0	
27.68552	26.90334	27.03423	25.93834	28.22596	25.9849	27.69717	26.93742	27.24164	26.11565	27.19563	26.16603	26.7166	27.56645	19.63917	27.02918	25.97049	26.53401			0.175378827218814	0.256422824086248	1.19058926900228	1.26707271866322	IGLV6-57	A0A075B6I2;P06319	A0A075B6I2	
27.23325	27.04885	27.06456	26.90231	23.7545	26.015	20.0867	27.73783	27.09999	26.12252	19.66956	27.51028	25.66213	25.51569	26.32187	24.53368	23.35797	20.32618			0.22442608038338	0.296603682170543	1.54701126946343	1.16830291788361	IGLV1-51	A0A075B6I5;P01702;P06316	A0A075B6I5;P01702;P06316	Ig lambda chain V-I region NIG-64;Ig lambda chain V-I region BL2
26.37458	27.07163	27.88728	27.58792	27.17465	27.1517	26.12623	26.21634	27.34104	25.83973	25.95074	25.69453	24.64647	26.26288	25.62862	20.66907	20.25716	21.07411	+	atrium_ventricle	0.003501586775576	0.011531202435312	2.98978445265028	3.0697403250262	IGLV1-47;IGLV1-44	A0A075B6I8;A0A0G2JQC2;A0A0B4J1U1	A0A075B6I8;A0A0G2JQC2;A0A0B4J1U1	
22.80337	22.39407	21.32401	23.21518	20.61919	21.93215	20.29207	25.82753	20.53095	22.83984	20.39927	20.20313	20.46661	20.56046	21.23814	20.8549	20.49165	21.76937			0.101140861530802	0.174992935131663	1.12390391031901	1.50637231980399	IGLV7-46	A0A075B6I9	A0A075B6I9	
24.86802	23.92551	23.61706	24.4665	22.76223	20.47128	23.62667	20.04484	20.60544	24.75057	23.55274	21.46029	20.37955	23.34976	20.6289	20.97399	21.23555	20.63085			0.324445807587028	0.428563369090187	0.825040181477867	0.905120799127163	IGLV1-40	A0A075B6J0	A0A075B6J0	
26.56173	27.04864	26.29894	27.12366	26.26549	26.05385	27.2985	27.27959	26.89111	25.67748	26.2891	26.10229	25.3199	25.04072	24.77751	25.02039	25.81074	25.05088	+	atrium_ventricle	5.07318363977354E-05	0.00349668874172185	1.30361111958822	3.85643368951186	IGLV3-25	A0A075B6J4	A0A075B6J4	
29.23779	29.0759	28.71027	28.96334	28.05755	28.3815	28.75235	28.69534	28.81577	29.139	28.04328	28.50771	27.31164	27.78787	27.59114	27.13016	27.18811	27.88716	+	atrium_ventricle	0.00231628672474238	0.0270148148148148	0.900416268242729	2.58025433366143	IGLV3-21	A0A075B6J7;P01720	A0A075B6J7	
25.24035	24.30389	22.40585	26.01676	24.09909	22.95317	24.46295	23.98815	24.37743	24.50397	20.93175	21.10909	21.2131	21.61684	20.61155	22.77644	24.19985	20.82785	+	atrium_ventricle	0.00221854148224992	0.0103386581469649	2.22857856750488	3.12676825451024	IGLV3-19	A0A075B6J8	A0A075B6J8	
27.92779	23.66677	20.88019	23.27099	22.6344	20.12397	20.93316	20.04093	19.80083	24.94949	23.95518	24.40458	22.14622	25.49905	24.98377	22.51994	21.88191	21.19577			0.199005731491508	0.274564723694171	-1.36187638176812	-1.21986089089951	IGLV2-18	A0A075B6J9	A0A075B6J9	
24.29649	24.6473	25.11	24.69816	24.75888	24.51953	22.66405	24.58858	24.55028	23.26155	23.84527	22.0282	21.18756	23.84192	23.63134	20.02395	21.63182	25.3072	+	atrium_ventricle	0.0124453639567532	0.0368238057948316	1.67494032118056	2.41009704274935	IGLV3-16	A0A075B6K0	A0A075B6K0	
22.618	20.96984	21.67943	19.94829	20.90054	21.3553	23.30591	21.49841	20.07939	21.13263	20.05872	20.04654	20.61288	19.91444	20.29014	20.02981	20.96249	20.54465			0.0242760183283505	0.0790360955770208	0.97364828321669	1.9813196375485	IGLV2-14	A0A075B6K1	A0A075B6K1	
23.9771	20.78114	20.37155	20.67387	20.92166	20.56602	20.7016	20.72573	19.8392	20.20261	20.91823	21.66402	20.86729	21.12544	19.44555	20.7638	20.79012	21.58189			0.772443022340726	0.854219743157349	0.133212407430012	0.24092997244161	IGLV3-12	A0A075B6K2	A0A075B6K2	
24.2071	25.50558	25.45441	21.44025	24.05755	23.87886	21.05402	23.95704	22.7343	24.76177	21.55623	20.93026	24.10262	24.89231	22.90492	22.07173	20.45464	20.33778			0.17098749346053	0.253947632901349	1.14187282986111	1.2735558383421	IGLV2-11	A0A075B6K3	A0A075B6K3	
25.13422	25.74825	25.90378	23.5566	24.12029	24.83731	22.83364	25.16473	25.19494	20.63988	20.12443	24.97022	22.03302	24.60654	20.42548	23.22419	20.29663	23.36453	+	atrium_ventricle	0.00296339882370356	0.0114531490015361	2.53431510925293	3.07530752366396	IGLV3-10	A0A075B6K4	A0A075B6K4	
25.07537	26.49779	25.17135	25.15973	25.70975	25.90474	25.14328	26.27654	24.63367	24.77238	25.2932	22.90602	21.94213	24.28567	23.65097	20.65786	21.00245	23.35555	+	atrium_ventricle	0.000739188884219951	0.00564	2.41177749633789	3.54732464700723	IGLV3-9	A0A075B6K5	A0A075B6K5	
32.37762	32.54559	31.76636	31.80374	31.12195	31.10942	33.33218	32.97574	32.92357	32.36082	32.46056	33.37503	32.36244	32.20531	32.16824	32.11846	31.40928	31.18954			0.921838185447047	0.956296666666667	0.0340552859836194	0.0771087174674318	IGLC3;IGLC2	A0A075B6L0;A0A075B6K9;P0CG05;P0CG06;P0CF74	A0A075B6L0;A0A075B6K9;P0CG05;P0CG06	Ig lambda-2 chain C regions;Ig lambda-3 chain C regions
19.41026	21.03072	21.03853	20.96449	20.60305	22.89349	22.66969	20.94759	21.44841	20.47841	20.20894	20.48488	21.1623	20.00249	20.97534	22.04863	24.54079	21.24503			0.978833391904499	0.987403220201552	-0.0156201256646042	-0.0229839486213975	BCORL1	A0A075B6Q3;Q5H9F3-3;Q5H9F3;Q5H9F3-2;H7C4B2;H7C231;H7BZ37;H7C2V9;A6NE70	A0A075B6Q3;Q5H9F3-3;Q5H9F3;Q5H9F3-2	BCL-6 corepressor-like protein 1
27.80261	27.02337	26.66126	25.41035	25.9391	26.66357	27.3479	27.90323	26.26451	26.20494	27.5253	26.41545	25.40354	25.22468	25.6174	25.2387	27.06795	25.68646			0.077854426523452	0.176820971867008	0.736832512749565	1.50043333590453	IGKV2-24;IGKV2D-24	A0A0C4DH68;A0A075B6R9	A0A0C4DH68;A0A075B6R9	
25.84472	23.42419	19.87609	20.5932	25.78671	20.04706	20.80091	20.29052	20.22808	20.62027	20.28278	20.43257	20.43391	20.9971	21.08494	20.89482	20.58377	20.36764			0.153075182046642	0.228891606448027	1.24374368455675	1.33860297336971	IGKV2-30	A0A075B6S3;P06310	A0A075B6S3;P06310	Ig kappa chain V-II region RPMI 6410
21.33927	20.817	20.17531	23.10574	20.90228	20.55905	21.5216	21.90141	20.33969	23.86929	23.76375	21.02015	21.10337	21.148	20.519	20.04303	20.74085	20.93624			0.623771242431422	0.732736811761314	-0.275816387600369	-0.423384480079636	IGKV1-27	A0A075B6S5	A0A075B6S5	
20.56089	19.8489	20.42256	21.09282	23.18547	20.8365	20.7119	20.48676	20.69901	20.60822	21.14347	21.38937	20.84589	20.17763	20.808	20.54604	20.18399	20.61686			0.623095143742188	0.758365433493363	0.169479370117188	0.386774965203007	IGKV1-37;IGKV1D-37	A0A0E3D6N1;A0A075B6S9	A0A0E3D6N1;A0A075B6S9	
21.64289	22.60089	24.25212	24.09176	22.3213	22.06313	20.62587	24.64042	19.75458	22.00062	18.36256	22.23073	20.23401	19.03298	26.45452	23.17333	23.48419	22.6034			0.628246277698426	0.717327664565313	0.49073600769043	0.448548172374906	EPPK1	A0A075B730;A0A087X1U6	A0A075B730;A0A087X1U6	
28.43492	28.89432	29.14436	29.11602	29.15083	28.56358	28.1334	29.05276	28.87956	28.45344	28.09275	28.46735	28.8773	28.65233	28.6501	28.31881	28.4626	28.82645			0.0686427474650331	0.300437394857006	0.285402086046009	1.15924542932534	PECAM1	A0A075B738;A0A075B727;A0A075B728;A0A075B737	A0A075B738	
25.98763	26.44006	26.48933	26.94537	27.56819	26.5709	26.33094	27.00196	26.15767	27.07694	27.49686	27.07429	26.85828	27.34934	27.27746	26.77329	26.94101	26.69246			0.027966419467597	0.156973120108881	-0.449762132432728	-1.57206299911965	MRPS21	P82921;A0A075B746	P82921;A0A075B746	28S ribosomal protein S21, mitochondrial
25.88145	26.17253	24.79576	26.07425	25.14176	25.51773	26.40761	25.87169	25.11577	25.07419	25.86053	24.53261	25.025	25.22659	25.19005	24.39865	29.02054	23.99006			0.580739456864018	0.700959499702204	0.295591566297741	0.47345459577683	PDE4DIP	A0A087WX83;A0A075B749;A0A087WVF8;Q5VU43-3;Q5VU43-8;Q5VU43-12;Q5VU43-9;A0A087WYE4;E9PS60;A0A087WWY1;A0A087X229;A0A087WVQ4;H0YCY0;E9PNE0;A0A087WWK4;H0YCH7;A0A087WWI2;E9PJK3;A0A087X0I1;H0YEW6	A0A087WX83;A0A075B749;A0A087WVF8;Q5VU43-3	Myomegalin
22.89164	22.09149	22.61939	22.10898	22.0995	22.97577	21.20286	25.43071	22.19584	22.81627	23.79956	23.96314	22.53452	22.02073	20.77264	20.25091	20.13733	20.47701			0.25085968943494	0.359468398268398	0.760452694363067	1.03004721864949	PEX12	O00623;A0A075B773;K7ELY8	O00623;A0A075B773;K7ELY8	Peroxisome assembly protein 12
25.07892	26.3226	21.22691	25.98442	25.08942	20.83732	25.41848	26.33262	21.42621	25.89479	26.08329	22.311	25.48093	25.15128	23.93103	25.54194	26.19496	20.46753			0.719604049987917	0.793866120218579	-0.371095021565754	-0.332639549750494	SYNM	A0A075B7B1;H0YL34;C9JIE4	A0A075B7B1;H0YL34	
24.71246	21.3764	23.83132	24.44006	23.99136	23.70725	23.48628	23.84575	23.72484	22.72096	24.26163	20.61732	20.83179	23.4206	22.86922	20.97795	20.73232	23.62132			0.0221394300711367	0.0575971136500301	1.45140266418457	2.15681282303464	IGHV3OR16-12	A0A075B7B8	A0A075B7B8	
23.63412	22.72754	23.26914	23.52409	23.31507	25.1911	21.30197	21.12905	20.32402	22.11452	19.91451	21.29316	20.43783	23.30327	19.92149	20.56002	25.15673	20.48148			0.128344860780077	0.200472900536033	1.24811999003093	1.42106882856893	POM121C	A8CG34;A0A075B7F8;A0A087WY75;A8CG34-2;A6NF01;C9JFL1	A8CG34;A0A075B7F8;A0A087WY75;A8CG34-2	Nuclear envelope pore membrane protein POM 121C
20.91045	20.43564	20.61766	21.11185	20.84402	20.73332	20.64735	19.81974	20.5156	19.81413	21.03786	21.28121	20.10109	21.18919	19.82704	20.24323	21.66453	20.6347			1.0000001	1	0	0	BCL2L12	Q9HB09;A0A087WSV0;I6LJZ7;Q9HB09-3;M0QZM6;M0R1Z8;I6LJZ9	Q9HB09;A0A087WSV0;I6LJZ7;Q9HB09-3;M0QZM6	Bcl-2-like protein 12
28.90469	29.17779	29.52988	29.06335	29.96168	29.58334	28.37148	29.28273	28.98742	28.97364	28.93213	28.22246	28.62296	28.49564	28.28507	28.47923	27.90598	27.77643	+	atrium_ventricle	0.00132846303781952	0.0259212295869356	0.79653379652235	2.60910796944756	HEL-S-109;NUCB2;Nucb2	V9HW75;A0A087WSV8;P80303;P80303-2;Q2L696;E9PKG6;E9PLR0;E9PLE9;H0YEG8;H0YD18;E9PM22;E9PJP3	V9HW75;A0A087WSV8;P80303;P80303-2;Q2L696;E9PKG6	Nucleobindin-2;Nesfatin-1
30.85527	30.65233	29.99496	30.39846	30.12374	29.83432	30.4773	30.06561	30.10237	29.26215	29.09343	29.30254	29.04536	29.17553	29.49076	29.60267	29.34234	29.29242	+	atrium_ventricle	7.73634267558845E-07	0.00167032967032967	0.988574557834202	4.35879318499153	TXNRD1	Q16881;Q16881-3;Q16881-4;A0A087WSW9;A0A087WSY9;F8W809;Q16881-5;Q16881-2;E9PIR7;E9PKD3;A0A0B4J225;E9PIZ5;E9PLT3;E9PKI4;E9PQI3;E9PRI8	Q16881;Q16881-3;Q16881-4;A0A087WSW9;A0A087WSY9;F8W809;Q16881-5;Q16881-2;E9PIR7	Thioredoxin reductase 1, cytoplasmic
24.17013	23.17945	25.02394	24.18117	22.24809	24.27597	20.67551	20.56461	24.75404	22.97334	20.77245	24.52803	20.76725	20.47764	23.58887	20.83329	21.63653	23.35057			0.156806325561133	0.239417486338798	1.12721718682183	1.31265246766092	IGHV4-31	A0A087WSY4	A0A087WSY4	
23.79729	25.6807	25.39405	24.17135	25.09788	25.65324	21.90797	24.08829	23.16979	21.04644	22.88818	22.48743	20.57325	21.03275	20.84941	19.85834	23.0922	22.07281	+	atrium_ventricle	0.000152675348456608	0.00223255813953488	2.78441598680284	4.18389657937385	IGKV3D-15	A0A087WSY6	A0A087WSY6	
20.73574	20.7596	20.81018	20.41681	20.99553	20.79827	20.08919	20.7892	20.30206	20.80987	21.07845	21.60302	21.11007	20.2755	20.54369	20.3978	21.11245	20.41478			1.0000001	1	0	0	IGKV1D-8	A0A0G2JQJ0;A0A087WSZ0	A0A0G2JQJ0;A0A087WSZ0	
28.98046	28.66194	28.63955	29.79493	28.44304	28.25705	28.76186	29.50175	28.77266	29.60031	29.20051	29.12394	29.13041	29.24332	29.7348	29.67342	28.21313	28.97364			0.147981972766705	0.347312554872695	-0.34224573771159	-1.05262240438448	GPX4	P36969;A0A087X2I2;A0A087WT12;P36969-2;K7ERP4;K7EJ20;K7EKX7;K7ENB4;R4GNE4;A0A0A0MTT1;A0A087X247	P36969;A0A087X2I2;A0A087WT12;P36969-2;K7ERP4;K7EJ20;K7EKX7;K7ENB4;R4GNE4;A0A0A0MTT1	Phospholipid hydroperoxide glutathione peroxidase, mitochondrial;Glutathione peroxidase
20.503	19.34776	20.4269	20.3186	21.01304	20.93272	20.45379	22.47556	19.92743	22.11645	21.76547	22.02719	21.46996	19.65756	22.38711	23.21521	21.07036	21.36776			0.0255594042215636	0.0761936491410724	-1.07536273532444	-2.00323769436167	DCAF13	A0A087WT20;Q9NV06;B3KME9;E5RHM4;A0A087X1F8;Q9NV06-2	A0A087WT20;Q9NV06;B3KME9	DDB1- and CUL4-associated factor 13
30.30519	32.61428	31.3156	32.13672	31.36108	28.91036	29.50754	30.30226	29.24613	27.65137	27.78075	28.24173	23.586	24.33599	28.64093	27.07306	25.73143	26.02981	+	atrium_ventricle	4.21487857663829E-05	0.000774193548387097	4.06978628370497	4.9005696047393	TNNI1	P19237;A0A087WT47;G3V489;G3V4F8;G3V3L5	P19237;A0A087WT47;G3V489;G3V4F8;G3V3L5	Troponin I, slow skeletal muscle
21.83019	21.15466	26.33414	20.8412	21.1422	19.92067	20.71552	21.2919	20.34699	21.61424	24.33756	20.71653	21.49556	19.70392	20.85931	22.70157	21.02987	20.9468			0.980544233495135	0.98770787037037	0.0191262563069685	0.0219303935387012	LAMTOR4	Q0VGL1;A0A087WT92;A0A087WVU0;A0A087WV46;C9JXA7	Q0VGL1;A0A087WT92;A0A087WVU0;A0A087WV46;C9JXA7	Ragulator complex protein LAMTOR4;Ragulator complex protein LAMTOR4, N-terminally processed
29.49675	28.77775	29.78609	29.85571	29.07419	29.38564	28.79563	28.1502	28.83008	29.50105	29.09204	29.04312	28.82293	28.96623	28.90908	28.70309	28.25674	29.0202			0.357020220319886	0.584871760797342	0.204174677530922	0.647601912247286	C11orf54	Q9H0W9;A0A087WT99;Q9H0W9-2;Q9H0W9-4;Q9H0W9-3;E9PPB5;E9PQS1;E9PR95;E9PSC3;E9PLC5;E9PLB3;E9PIP1	Q9H0W9;A0A087WT99;Q9H0W9-2;Q9H0W9-4;Q9H0W9-3;E9PPB5;E9PQS1	Ester hydrolase C11orf54
34.9982	36.17963	35.08532	35.57596	35.8618	35.5997	35.8475	35.56788	35.54398	34.02746	34.38869	34.68786	34.44659	34.03371	33.75842	33.52997	33.55842	33.53693	+	atrium_ventricle	3.21201436106833E-07	0.0006	1.58799065483941	5.46869689415528	COL1A2	P08123;A0A087WTA8	P08123;A0A087WTA8	Collagen alpha-2(I) chain
21.39388	22.81917	20.79837	23.1346	20.91859	21.21074	20.78913	20.30428	20.60313	22.4926	20.53467	20.93445	20.5976	19.78931	20.53207	24.49485	21.91856	23.15289			0.656465218673924	0.75681221719457	-0.275012546115452	-0.389108503107698	PTPDC1	A0A087WTF0;A2A3K4-2;A2A3K4	A0A087WTF0;A2A3K4-2;A2A3K4	Protein tyrosine phosphatase domain-containing protein 1
21.14751	21.24663	20.70916	20.59145	20.61454	20.28432	21.13268	20.41177	21.0304	21.01407	20.56894	21.00392	20.46096	20.12336	20.52865	20.65677	21.6059	20.66461			1.0000001	1	0	0	CYP2A6;CYP2A13	P11509;Q16696;A0A087WTI7	P11509;Q16696;A0A087WTI7	Cytochrome P450 2A6;Cytochrome P450 2A13
25.19693	26.00943	26.10095	26.05281	26.51281	25.53928	25.70556	26.49013	26.67694	25.68418	26.14511	25.7892	25.1481	25.59821	25.69429	25.6612	25.2352	25.31596			0.0344132597981607	0.170746327130264	0.445931964450413	1.52265346147355	GIMAP1-GIMAP5;GIMAP5	A0A087WTJ2;Q96F15;Q96F15-2;A0A0D9SFP0	A0A087WTJ2;Q96F15;Q96F15-2	GTPase IMAP family member 5
26.74791	25.35981	26.07316	19.74482	25.99172	25.84225	26.97301	20.55949	21.40525	21.25626	24.80632	26.18701	20.56462	20.02622	19.70534	20.43836	21.17247	24.16546			0.0866627475506776	0.1288	2.2639300028483	1.68921113101676	PTPRJ	Q12913;A0A087WTK0;A0A087WVC6;Q12913-2	Q12913;A0A087WTK0;A0A087WVC6	Receptor-type tyrosine-protein phosphatase eta;Protein-tyrosine-phosphatase
24.7265	21.07526	24.0431	25.10494	23.68678	24.65971	20.84456	24.23965	23.72432	24.18926	24.18828	25.12487	24.53641	23.96437	24.44177	24.01129	22.85838	20.6403			0.765961264969773	0.839511105270075	-0.205567889743381	-0.263906171870835	APOB	A0A087WTM7;A8MUN2	A0A087WTM7	
24.76218	24.77766	25.03074	25.23739	26.52404	26.01818	23.69827	25.80082	25.45265	23.99757	24.27994	23.3864	24.76946	24.19798	23.93957	25.09342	24.44354	24.8692			0.0122341619762402	0.0567415458937198	0.924983130560982	2.16316799146904	SLC39A7	Q92504;A0A087WTX2;A2AAT0	Q92504;A0A087WTX2	Zinc transporter SLC39A7
26	26.01329	24.87722	23.00797	25.97292	24.67616	20.63968	25.06435	20.54875	22.50937	24.67896	20.87691	20.60033	20.13205	20.35002	21.03796	20.7607	21.38269	+	atrium_ventricle	0.0065483869908103	0.0183271028037383	2.71904140048557	2.80171173702975	IGKC	A0A087WTX5;A0A0C4DH73;A0A0B4J2E7	A0A087WTX5	
21.13829	20.32437	20.55644	22.72626	21.80735	22.97539	20.72051	23.08592	20.19337	20.64526	20.63994	21.33648	20.36547	20.9491	20.45842	19.94258	21.53014	26.61835			0.883688111482435	0.926984641847893	0.115794499715172	0.131737321181073	GBA3	Q9H227;A0A087WTY7;A0A087WWR5;Q9H227-2	Q9H227;A0A087WTY7	Cytosolic beta-glucosidase
25.84036	25.53653	25.21519	25.82311	25.12262	22.46084	25.40402	24.23316	24.63251	25.78034	25.38354	25.39709	25.50579	25.00183	25.12092	23.4784	21.00029	24.60569			0.595185717260447	0.705928539659007	0.332716623942055	0.466186886456836	ERGIC2	Q96RQ1;A0A087WU02;H0YI50;F8VPA6;F8W0R1;H0YI58;F8VR88;F8VUZ2;F8VRW9;H0YHS0;H0YHJ8	Q96RQ1;A0A087WU02;H0YI50;F8VPA6	Endoplasmic reticulum-Golgi intermediate compartment protein 2
25.25119	24.58526	24.42304	24.00144	22.50686	19.79706	24.21956	20.73256	25.502	25.29842	25.63059	26.63644	25.20918	26.73376	25.19656	24.49869	20.62492	25.23037			0.101133860985495	0.158681987157824	-1.55999607510037	-1.56504120293121	GYPA;GPErik	P02724;P02724-3;Q13030;E9PH25;E7EQF3;E9PD10;A0A087WU29;A0A0C4DFT7;P02724-2	P02724;P02724-3;Q13030;E9PH25;E7EQF3;E9PD10;A0A087WU29;A0A0C4DFT7;P02724-2	Glycophorin-A
28.09894	26.96532	27.76294	27.31475	27.47808	27.26132	25.5571	26.55844	26.59263	28.07658	27.71712	27.46747	27.68097	27.30861	26.29204	26.58663	24.69546	25.98811			0.65918465042249	0.772170105967652	0.197394265068901	0.366047672155028	MAGT1	Q9H0U3;A0A087WU53;Q9H0U3-2	Q9H0U3;A0A087WU53	Magnesium transporter protein 1
20.70165	20.6548	22.9307	20.68047	20.74298	22.92555	20.77993	21.65765	19.42916	19.65467	20.49822	21.05513	20.65363	19.87788	21.33146	20.64412	20.39948	20.72014			0.153213468184432	0.278436919989967	0.629794226752384	1.21114273953552	POLA1	P09884;A0A087WU64;A6NMQ1	P09884;A0A087WU64;A6NMQ1	DNA polymerase alpha catalytic subunit;DNA polymerase
20.49099	20.09691	21.06806	21.88193	21.08975	20.74549	20.87652	21.08828	20.8455	20.38486	21.04195	23.03096	20.68045	24.52844	20.14947	20.06389	20.39146	20.59947			0.585301799868549	0.703558063558064	-0.298613654242622	-0.469366011857695	CHST13	Q8NET6;A0A087WU70;Q8NET6-2	Q8NET6;A0A087WU70;Q8NET6-2	Carbohydrate sulfotransferase 13
