RA3	RA4	RA8	LA3	LA4	LA8	SepA3	SepA4	SepA8	RV3	RV4	RV8	LV3	LV4	LV8	SepV3	SepV4	SepV8	Student's T-test Significant atrium_ventricle	Student's T-test significant	Student's T-test p-value atrium_ventricle	Student's T-test q-value atrium_ventricle	Student's T-test Difference atrium_ventricle	Student's T-test Test statistic atrium_ventricle	Gene names	Protein IDs	Majority protein IDs	Protein names
28.14009	28.43806	28.61354	27.89423	28.30304	28.3697	27.56173	28.27133	28.17226	28.08811	27.49259	27.7656	27.82687	27.66723	27.90167	27.26571	27.63616	27.29246	+	atrium_ventricle	0.00133288829267723	0.0490415293342123	0.536398569742836	2.2509229728436	BAG6;BAT3	P46379;A0A024RCR6;A0A0G2JK23;P46379-2;P46379-3;A0A0G2JL47;P46379-5;P46379-4;F6S6P2;X6REW1;A0A0G2JJM1;F6UR09;A0A0G2JJR8;F6VEM6;F6X9W3;F6U341;F6U1F2;F6XTU0;F6WML8;H0Y710;F6TC96;H0Y4L1	P46379;A0A024RCR6;A0A0G2JK23;P46379-2;P46379-3;A0A0G2JL47;P46379-5;P46379-4;F6S6P2;X6REW1;A0A0G2JJM1	Large proline-rich protein BAG6
20.45527	21.03465	20.93567	20.49563	20.56259	20.12026	23.11432	21.28722	20.20763	23.90637	25.05072	21.35445	23.79422	25.86554	23.63345	20.33453	21.025	23.27441	+	atrium_ventricle	0.0054233802301356	0.0179488372093023	-2.2250493367513	-2.80784811602856	TMCO4	A0A075B6H3;Q5TGY1;Q5TGY1-2	A0A075B6H3;Q5TGY1;Q5TGY1-2	Transmembrane and coiled-coil domain-containing protein 4
21.25983	21.87531	20.34346	21.75574	20.11119	20.84543	21.40066	26.10494	21.70337	19.36676	20.82605	20.97722	21.16869	20.71369	19.8181	20.75416	20.8637	20.74888			0.086859018811193	0.158101741208604	1.12918514675564	1.57046261553971	IGLV4-69	A0A075B6H9;A0A075B6K6	A0A075B6H9	
25.52755	25.40435	27.2985	25.77733	25.17782	26.04256	24.9619	26.35102	24.56221	24.87867	26.82104	26.02711	24.45413	27.47661	25.84494	21.48009	27.14024	25.02013			0.747824637756991	0.827038062283737	0.217808829413521	0.284399036607356	IGLV8-61	A0A075B6I0	A0A075B6I0	
27.68552	26.90334	27.03423	25.93834	28.22596	25.9849	27.69717	26.93742	27.24164	26.11565	27.19563	26.16603	26.7166	27.56645	21.26068	27.02918	25.97049	26.53401			0.154159788718333	0.240986006458558	1.01042069329156	1.30294636332227	IGLV6-57	A0A075B6I2;P06319	A0A075B6I2	
27.23325	27.04885	27.06456	26.90231	23.7545	26.015	20.53577	27.73783	27.09999	26.12252	21.34361	27.51028	25.66213	25.51569	26.32187	24.53368	23.35797	21.31859			0.241389532121197	0.317610818244327	1.30063501993815	1.11255678055674	IGLV1-51	A0A075B6I5;P01702;P06316	A0A075B6I5;P01702;P06316	Ig lambda chain V-I region NIG-64;Ig lambda chain V-I region BL2
26.37458	27.07163	27.88728	27.58792	27.17465	27.1517	26.12623	26.21634	27.34104	25.83973	25.95074	25.69453	24.64647	26.26288	25.62862	20.11122	20.38463	20.56395	+	atrium_ventricle	0.00402234398103622	0.0126608187134503	3.09428766038683	3.02703521795737	IGLV1-47;IGLV1-44	A0A075B6I8;A0A0G2JQC2;A0A0B4J1U1	A0A075B6I8;A0A0G2JQC2;A0A0B4J1U1	
22.80337	22.39407	21.82144	23.21518	21.14162	21.93215	20.56507	25.82753	19.65305	22.83984	20.45586	21.07553	20.28793	20.60927	20.44166	20.72605	21.22116	19.95455			0.0631127027430697	0.120501185770751	1.30462434556749	1.73198452237902	IGLV7-46	A0A075B6I9	A0A075B6I9	
24.86802	23.92551	23.61706	24.4665	22.76223	20.53218	23.62667	20.37922	20.81279	24.75057	23.55274	20.99519	20.01287	23.34976	20.41638	20.65164	20.55262	20.71923			0.194809817877981	0.27921015936255	1.10990778605143	1.20612992929945	IGLV1-40	A0A075B6J0	A0A075B6J0	
26.56173	27.04864	26.29894	27.12366	26.26549	26.05385	27.2985	27.27959	26.89111	25.67748	26.2891	26.10229	25.3199	25.04072	24.77751	25.02039	25.81074	25.05088	+	atrium_ventricle	5.07318363977354E-05	0.00317647058823529	1.30361111958822	3.85643368951186	IGLV3-25	A0A075B6J4	A0A075B6J4	
29.23779	29.0759	28.71027	28.96334	28.05755	28.3815	28.75235	28.69534	28.81577	29.139	28.04328	28.50771	27.31164	27.78787	27.59114	27.13016	27.18811	27.88716	+	atrium_ventricle	0.00231628672474238	0.027589552238806	0.900416268242729	2.58025433366143	IGLV3-21	A0A075B6J7;P01720	A0A075B6J7	
25.24035	24.30389	22.40585	26.01676	24.09909	22.95317	24.46295	23.98815	24.37743	24.50397	20.7021	20.86322	20.60626	20.15042	20.28598	22.77644	24.19985	21.49392	+	atrium_ventricle	0.00187946509791379	0.00892138939670932	2.47394201490614	3.23041608434973	IGLV3-19	A0A075B6J8	A0A075B6J8	
27.92779	23.66677	20.97513	23.27099	22.6344	20.71602	21.5631	20.72945	20.82256	24.94949	23.95518	24.40458	22.14622	25.49905	24.98377	22.51994	20.53266	21.19817			0.386860874446967	0.482545454545455	-0.875871658325195	-0.807576833429785	IGLV2-18	A0A075B6J9	A0A075B6J9	
24.29649	24.6473	25.11	24.69816	24.75888	24.51953	22.66405	24.58858	24.55028	23.26155	23.84527	22.0282	20.80572	23.84192	23.63134	21.3129	21.52633	25.3072	+	atrium_ventricle	0.0105912910420306	0.0348450932684509	1.5858711666531	2.4467507731849	IGLV3-16	A0A075B6K0	A0A075B6K0	
22.618	21.54342	21.04318	20.58195	20.50237	20.51232	23.30591	20.76206	20.65271	21.27561	20.66237	21.56475	20.94537	20.59586	20.3883	19.67797	21.25698	20.36316			0.193179076049806	0.33129932885906	0.532393773396812	1.08226868476527	IGLV2-14	A0A075B6K1	A0A075B6K1	
23.9771	21.16654	21.24784	20.80567	20.6946	20.79946	20.60786	21.30184	20.20826	20.90252	20.76492	20.98726	20.79254	20.35996	20.27081	19.90457	21.47185	21.00346			0.241693057924882	0.387983481313236	0.483475579155815	0.971501413415237	IGLV3-12	A0A075B6K2	A0A075B6K2	
24.2071	25.50558	25.45441	20.76414	24.05755	23.87886	20.46392	23.95704	22.7343	24.76177	21.55623	20.86075	24.10262	24.89231	22.90492	22.07173	20.74748	21.14746			0.296001597867576	0.392377513336069	0.886404037475586	0.962983638432195	IGLV2-11	A0A075B6K3	A0A075B6K3	
25.13422	25.74825	25.90378	23.5566	24.12029	24.83731	22.83364	25.16473	25.19494	20.62752	21.36151	24.97022	22.03302	24.60654	20.35649	23.22419	21.587	23.36453	+	atrium_ventricle	0.00314749180914814	0.0129526542324247	2.26252788967556	3.00969619242347	IGLV3-10	A0A075B6K4	A0A075B6K4	
25.07537	26.49779	25.17135	25.15973	25.70975	25.90474	25.14328	26.27654	24.63367	24.77238	25.2932	22.90602	21.94213	24.28567	23.65097	20.57135	19.68595	23.35555	+	atrium_ventricle	0.00135223698378731	0.0071018711018711	2.56766721937391	3.36434216547176	IGLV3-9	A0A075B6K5	A0A075B6K5	
32.37762	32.54559	31.76636	31.80374	31.12195	31.10942	33.33218	32.97574	32.92357	32.36082	32.46056	33.37503	32.36244	32.20531	32.16824	32.11846	31.40928	31.18954			0.921838185447047	0.957045985227543	0.0340552859836194	0.0771087174674318	IGLC3;IGLC2	A0A075B6L0;A0A075B6K9;P0CG05;P0CG06;P0CF74	A0A075B6L0;A0A075B6K9;P0CG05;P0CG06	Ig lambda-2 chain C regions;Ig lambda-3 chain C regions
20.25481	20.3503	20.76138	20.75343	21.08735	22.89349	22.66969	20.86733	20.53096	20.71173	21.1593	21.02781	19.67503	20.48565	20.37547	22.04863	24.54079	21.65115			0.772522250234321	0.849390963698094	-0.167426003350155	-0.250099879405124	BCORL1	A0A075B6Q3;Q5H9F3-3;Q5H9F3;Q5H9F3-2;H7C4B2;H7C231;H7BZ37;H7C2V9;A6NE70	A0A075B6Q3;Q5H9F3-3;Q5H9F3;Q5H9F3-2	BCL-6 corepressor-like protein 1
27.80261	27.02337	26.66126	25.41035	25.9391	26.66357	27.3479	27.90323	26.26451	26.20494	27.5253	26.41545	25.40354	25.22468	25.6174	25.2387	27.06795	25.68646			0.077854426523452	0.17669814932993	0.736832512749565	1.50043333590453	IGKV2-24;IGKV2D-24	A0A0C4DH68;A0A075B6R9	A0A0C4DH68;A0A075B6R9	
25.84472	23.42419	20.75932	20.9389	25.78671	21.31595	20.02278	20.70114	20.53084	19.43321	20.91571	21.07078	19.84188	19.8301	20.25622	20.86222	20.50582	21.0008			0.0428364967576004	0.0834512134720159	1.7342037624783	1.9524226645442	IGKV2-30	A0A075B6S3;P06310	A0A075B6S3;P06310	Ig kappa chain V-II region RPMI 6410
20.00319	21.40956	20.68617	23.10574	20.29325	21.40421	20.66278	21.46442	20.27524	23.86929	23.76375	20.48509	21.43841	20.40538	21.22164	20.88958	20.07547	21.4963			0.402564088682931	0.530711686494052	-0.482262081570095	-0.729751346090054	IGKV1-27	A0A075B6S5	A0A075B6S5	
20.4042	20.49233	21.10137	20.52849	23.18547	21.10629	20.23339	20.6354	20.68801	20.49608	20.14535	21.31465	21.90682	20.43	20.52507	21.5927	21.23465	20.61056			0.971188086630153	0.983580169511204	0.013227886623806	0.0287215211548971	IGKV1-37;IGKV1D-37	A0A0E3D6N1;A0A075B6S9	A0A0E3D6N1;A0A075B6S9	
21.64289	22.60089	24.25212	24.09176	22.3213	22.06313	20.62587	24.64042	19.75458	22.00062	18.36256	22.23073	20.84025	19.03298	26.45452	23.17333	23.48419	22.6034			0.672027636446298	0.757492333901193	0.423376083374023	0.39139886343428	EPPK1	A0A075B730;A0A087X1U6	A0A075B730;A0A087X1U6	
28.43492	28.89432	29.14436	29.11602	29.15083	28.56358	28.1334	29.05276	28.87956	28.45344	28.09275	28.46735	28.8773	28.65233	28.6501	28.31881	28.4626	28.82645			0.0686427474650331	0.298017191977077	0.285402086046009	1.15924542932534	PECAM1	A0A075B738;A0A075B727;A0A075B728;A0A075B737	A0A075B738	
25.98763	26.44006	26.48933	26.94537	27.56819	26.5709	26.33094	27.00196	26.15767	27.07694	27.49686	27.07429	26.85828	27.34934	27.27746	26.77329	26.94101	26.69246			0.027966419467597	0.157691623931624	-0.449762132432728	-1.57206299911965	MRPS21	P82921;A0A075B746	P82921;A0A075B746	28S ribosomal protein S21, mitochondrial
25.88145	26.17253	24.79576	26.07425	25.14176	25.51773	26.40761	25.87169	25.11577	25.07419	25.86053	24.53261	25.025	25.22659	25.19005	24.39865	29.02054	23.99006			0.580739456864018	0.703080322484324	0.295591566297741	0.47345459577683	PDE4DIP	A0A087WX83;A0A075B749;A0A087WVF8;Q5VU43-3;Q5VU43-8;Q5VU43-12;Q5VU43-9;A0A087WYE4;E9PS60;A0A087WWY1;A0A087X229;A0A087WVQ4;H0YCY0;E9PNE0;A0A087WWK4;H0YCH7;A0A087WWI2;E9PJK3;A0A087X0I1;H0YEW6	A0A087WX83;A0A075B749;A0A087WVF8;Q5VU43-3	Myomegalin
22.89164	22.09149	22.61939	22.10898	22.0995	22.97577	20.74177	25.43071	22.19584	22.81627	23.79956	23.96314	22.53452	22.02073	19.88332	20.4161	19.95299	20.70172			0.263858906392447	0.367715921136315	0.785191641913521	1.00916647474232	PEX12	O00623;A0A075B773;K7ELY8	O00623;A0A075B773;K7ELY8	Peroxisome assembly protein 12
25.07892	26.3226	21.16058	25.98442	25.08942	21.24611	25.41848	26.33262	19.97023	25.89479	26.08329	22.311	25.48093	25.15128	23.93103	25.54194	26.19496	20.27971			0.666102434802009	0.749959720039994	-0.47395028008355	-0.402291826831439	SYNM	A0A075B7B1;H0YL34;C9JIE4	A0A075B7B1;H0YL34	
24.71246	20.8285	23.83132	24.44006	23.99136	23.70725	23.48628	23.84575	23.72484	22.72096	24.26163	20.94741	20.88622	23.4206	22.86922	20.23505	21.2462	23.62132			0.0377148929021137	0.0846529006882989	1.3732475704617	1.94466235787395	IGHV3OR16-12	A0A075B7B8	A0A075B7B8	
23.63412	22.72754	23.26914	23.52409	23.31507	25.1911	20.94439	20.88708	20.6199	22.11452	21.56916	20.95445	20.96077	23.30327	21.19795	20.61613	25.15673	19.52493			0.218354190503583	0.309057235923685	0.968281428019207	1.1315486085887	POM121C	A8CG34;A0A075B7F8;A0A087WY75;A8CG34-2;A6NF01;C9JFL1	A8CG34;A0A075B7F8;A0A087WY75;A8CG34-2	Nuclear envelope pore membrane protein POM 121C
20.56145	20.10326	20.65526	20.65203	20.6629	21.11197	19.99412	20.11932	21.28712	20.09904	21.04745	20.21601	20.54136	21.35542	20.94405	21.01451	21.22693	20.92589			1.0000001	1	0	0	BCL2L12	Q9HB09;A0A087WSV0;I6LJZ7;Q9HB09-3;M0QZM6;M0R1Z8;I6LJZ9	Q9HB09;A0A087WSV0;I6LJZ7;Q9HB09-3;M0QZM6	Bcl-2-like protein 12
28.90469	29.17779	29.52988	29.06335	29.96168	29.58334	28.37148	29.28273	28.98742	28.97364	28.93213	28.22246	28.62296	28.49564	28.28507	28.47923	27.90598	27.77643	+	atrium_ventricle	0.00132846303781952	0.0262692307692308	0.79653379652235	2.60910796944756	HEL-S-109;NUCB2;Nucb2	V9HW75;A0A087WSV8;P80303;P80303-2;Q2L696;E9PKG6;E9PLR0;E9PLE9;H0YEG8;H0YD18;E9PM22;E9PJP3	V9HW75;A0A087WSV8;P80303;P80303-2;Q2L696;E9PKG6	Nucleobindin-2;Nesfatin-1
30.85527	30.65233	29.99496	30.39846	30.12374	29.83432	30.4773	30.06561	30.10237	29.26215	29.09343	29.30254	29.04536	29.17553	29.49076	29.60267	29.34234	29.29242	+	atrium_ventricle	7.73634267558845E-07	0.00153846153846154	0.988574557834202	4.35879318499153	TXNRD1	Q16881;Q16881-3;Q16881-4;A0A087WSW9;A0A087WSY9;F8W809;Q16881-5;Q16881-2;E9PIR7;E9PKD3;A0A0B4J225;E9PIZ5;E9PLT3;E9PKI4;E9PQI3;E9PRI8	Q16881;Q16881-3;Q16881-4;A0A087WSW9;A0A087WSY9;F8W809;Q16881-5;Q16881-2;E9PIR7	Thioredoxin reductase 1, cytoplasmic
24.17013	23.17945	25.02394	24.18117	22.24809	24.27597	20.71569	21.18727	24.75404	22.97334	20.03776	24.52803	20.52973	20.47764	23.58887	20.80193	21.63653	23.35057			0.102811769058364	0.169392904073587	1.31237432691786	1.52875392199615	IGHV4-31	A0A087WSY4	A0A087WSY4	
23.79729	25.6807	25.39405	24.17135	25.09788	25.65324	21.90797	24.08829	23.16979	20.80452	22.88818	22.48743	20.70203	20.89141	20.58187	19.85834	23.0922	22.07281	+	atrium_ventricle	0.000142601106081443	0.00184466019417476	2.84241739908854	4.22124760652814	IGKV3D-15	A0A087WSY6	A0A087WSY6	
20.40094	19.97933	20.91129	20.60918	20.76033	20.08533	20.739	20.72	20.44666	20.64037	20.4837	22.48001	20.3959	20.51047	18.99155	21.27898	20.3885	21.43253			1.0000001	1	0	0	IGKV1D-8	A0A0G2JQJ0;A0A087WSZ0	A0A0G2JQJ0;A0A087WSZ0	
28.98046	28.66194	28.63955	29.79493	28.44304	28.25705	28.76186	29.50175	28.77266	29.60031	29.20051	29.12394	29.13041	29.24332	29.7348	29.67342	28.21313	28.97364			0.147981972766705	0.344555094915994	-0.34224573771159	-1.05262240438448	GPX4	P36969;A0A087X2I2;A0A087WT12;P36969-2;K7ERP4;K7EJ20;K7EKX7;K7ENB4;R4GNE4;A0A0A0MTT1;A0A087X247	P36969;A0A087X2I2;A0A087WT12;P36969-2;K7ERP4;K7EJ20;K7EKX7;K7ENB4;R4GNE4;A0A0A0MTT1	Phospholipid hydroperoxide glutathione peroxidase, mitochondrial;Glutathione peroxidase
20.503	19.34776	20.44981	20.3186	21.01304	20.93272	20.62812	22.47556	20.45178	22.11645	21.76547	22.02719	21.46996	20.07562	22.38711	23.21521	20.51247	20.82777			0.0478950416101636	0.119421533571712	-0.919649336073135	-1.73755350814318	DCAF13	A0A087WT20;Q9NV06;B3KME9;E5RHM4;A0A087X1F8;Q9NV06-2	A0A087WT20;Q9NV06;B3KME9	DDB1- and CUL4-associated factor 13
30.30519	32.61428	31.3156	32.13672	31.36108	28.91036	29.50754	30.30226	29.24613	27.65137	27.78075	28.24173	23.586	24.33599	28.64093	27.07306	25.73143	26.02981	+	atrium_ventricle	4.21487857663829E-05	0.000870967741935484	4.06978628370497	4.9005696047393	TNNI1	P19237;A0A087WT47;G3V489;G3V4F8;G3V3L5	P19237;A0A087WT47;G3V489;G3V4F8;G3V3L5	Troponin I, slow skeletal muscle
20.08691	19.84415	26.33414	20.91925	20.38858	20.12398	20.44223	21.06095	20.22679	20.51186	24.33756	21.14148	19.94366	20.9712	20.4847	22.70157	20.56659	20.60798			0.805722669036524	0.86686941978644	-0.204405042860241	-0.222803916334308	LAMTOR4	Q0VGL1;A0A087WT92;A0A087WVU0;A0A087WV46;C9JXA7	Q0VGL1;A0A087WT92;A0A087WVU0;A0A087WV46;C9JXA7	Ragulator complex protein LAMTOR4;Ragulator complex protein LAMTOR4, N-terminally processed
29.49675	28.77775	29.78609	29.85571	29.07419	29.38564	28.79563	28.1502	28.83008	29.50105	29.09204	29.04312	28.82293	28.96623	28.90908	28.70309	28.25674	29.0202			0.357020220319886	0.582925521350546	0.204174677530922	0.647601912247286	C11orf54	Q9H0W9;A0A087WT99;Q9H0W9-2;Q9H0W9-4;Q9H0W9-3;E9PPB5;E9PQS1;E9PR95;E9PSC3;E9PLC5;E9PLB3;E9PIP1	Q9H0W9;A0A087WT99;Q9H0W9-2;Q9H0W9-4;Q9H0W9-3;E9PPB5;E9PQS1	Ester hydrolase C11orf54
34.9982	36.17963	35.08532	35.57596	35.8618	35.5997	35.8475	35.56788	35.54398	34.02746	34.38869	34.68786	34.44659	34.03371	33.75842	33.52997	33.55842	33.53693	+	atrium_ventricle	3.21201436106833E-07	0.00065	1.58799065483941	5.46869689415528	COL1A2	P08123;A0A087WTA8	P08123;A0A087WTA8	Collagen alpha-2(I) chain
21.39388	22.81917	21.26121	23.1346	20.56382	20.13636	21.70821	20.27162	21.4335	22.4926	20.79325	21.05714	20.2142	20.99103	19.94058	24.49485	21.91856	23.15289			0.673971043313799	0.771565423823488	-0.259191936916775	-0.367739606712301	PTPDC1	A0A087WTF0;A2A3K4-2;A2A3K4	A0A087WTF0;A2A3K4-2;A2A3K4	Protein tyrosine phosphatase domain-containing protein 1
20.90857	21.1233	19.9799	20.64056	20.44909	20.4853	21.078	20.69925	20.32496	20.8359	20.59859	20.26392	20.91477	20.41126	20.60165	20.44474	21.21243	21.62009			1.0000001	1	0	0	CYP2A6;CYP2A13	P11509;Q16696;A0A087WTI7	P11509;Q16696;A0A087WTI7	Cytochrome P450 2A6;Cytochrome P450 2A13
25.19693	26.00943	26.10095	26.05281	26.51281	25.53928	25.70556	26.49013	26.67694	25.68418	26.14511	25.7892	25.1481	25.59821	25.69429	25.6612	25.2352	25.31596			0.0344132597981607	0.170890339425587	0.445931964450413	1.52265346147355	GIMAP1-GIMAP5;GIMAP5	A0A087WTJ2;Q96F15;Q96F15-2;A0A0D9SFP0	A0A087WTJ2;Q96F15;Q96F15-2	GTPase IMAP family member 5
26.74791	25.35981	26.07316	20.31567	25.99172	25.84225	26.97301	20.88478	20.11221	20.59406	24.80632	26.18701	20.18904	20.07663	21.1992	19.74642	21.53963	24.16546			0.0977754437059817	0.143558114429651	2.1996406979031	1.62830225476536	PTPRJ	Q12913;A0A087WTK0;A0A087WVC6;Q12913-2	Q12913;A0A087WTK0;A0A087WVC6	Receptor-type tyrosine-protein phosphatase eta;Protein-tyrosine-phosphatase
24.7265	20.40692	24.0431	25.10494	23.68678	24.65971	21.41897	24.23965	23.72432	24.18926	24.18828	25.12487	24.53641	23.96437	24.44177	24.01129	22.85838	21.10475			0.690906170638817	0.783049148553233	-0.267610337999134	-0.351695745710441	APOB	A0A087WTM7;A8MUN2	A0A087WTM7	
24.76218	24.77766	25.03074	25.23739	26.52404	26.01818	23.69827	25.80082	25.45265	23.99757	24.27994	23.3864	24.76946	24.19798	23.93957	25.09342	24.44354	24.8692			0.0122341619762402	0.0571920048455482	0.924983130560982	2.16316799146904	SLC39A7	Q92504;A0A087WTX2;A2AAT0	Q92504;A0A087WTX2	Zinc transporter SLC39A7
26	26.01329	24.87722	23.00797	25.97292	24.67616	20.48538	25.06435	20.58661	22.50937	24.67896	20.80837	21.7039	20.69671	21.62146	19.9704	21.08365	20.50878	+	atrium_ventricle	0.00969107914351276	0.0252934131736527	2.566925684611	2.6345549574473	IGKC	A0A087WTX5;A0A0C4DH73;A0A0B4J2E7	A0A087WTX5	
19.56965	21.57481	21.14157	22.72626	21.80735	22.97539	20.57933	23.08592	20.76886	20.41473	20.94221	20.77533	20.45268	20.23973	20.87326	21.60404	20.54489	26.61835			0.804283433813939	0.866584995496075	0.195991304185654	0.223254903636536	GBA3	Q9H227;A0A087WTY7;A0A087WWR5;Q9H227-2	Q9H227;A0A087WTY7	Cytosolic beta-glucosidase
25.84036	25.53653	25.21519	25.82311	25.12262	22.46084	25.40402	24.23316	24.63251	25.78034	25.38354	25.39709	25.50579	25.00183	25.12092	23.4784	20.84581	24.60569			0.584162326624534	0.696288239700375	0.349881490071613	0.481702186462067	ERGIC2	Q96RQ1;A0A087WU02;H0YI50;F8VPA6;F8W0R1;H0YI58;F8VR88;F8VUZ2;F8VRW9;H0YHS0;H0YHJ8	Q96RQ1;A0A087WU02;H0YI50;F8VPA6	Endoplasmic reticulum-Golgi intermediate compartment protein 2
25.25119	24.58526	24.42304	24.00144	22.50686	21.37794	24.21956	20.5327	25.502	25.29842	25.63059	26.63644	25.20918	26.73376	25.19656	24.49869	21.1056	25.23037			0.0857672064670437	0.143864845434939	-1.45995924207899	-1.62705968704699	GYPA;GPErik	P02724;P02724-3;Q13030;E9PH25;E7EQF3;E9PD10;A0A087WU29;A0A0C4DFT7;P02724-2	P02724;P02724-3;Q13030;E9PH25;E7EQF3;E9PD10;A0A087WU29;A0A0C4DFT7;P02724-2	Glycophorin-A
28.09894	26.96532	27.76294	27.31475	27.47808	27.26132	25.5571	26.55844	26.59263	28.07658	27.71712	27.46747	27.68097	27.30861	26.29204	26.58663	24.69546	25.98811			0.65918465042249	0.772953391013118	0.197394265068901	0.366047672155028	MAGT1	Q9H0U3;A0A087WU53;Q9H0U3-2	Q9H0U3;A0A087WU53	Magnesium transporter protein 1
20.82933	20.71606	22.9307	20.5929	20.77823	22.92555	20.66744	20.71045	20.69899	20.42944	20.60068	21.5217	20.05954	19.63394	20.44834	21.08189	21.05921	21.16986			0.178141199493073	0.31610582010582	0.538339826795788	1.11635743666041	POLA1	P09884;A0A087WU64;A6NMQ1	P09884;A0A087WU64;A6NMQ1	DNA polymerase alpha catalytic subunit;DNA polymerase
20.69408	21.19086	20.26121	21.88193	21.17473	21.59136	20.66839	20.24132	20.73097	19.9865	20.12205	23.03096	21.58216	24.52844	21.38055	21.44344	20.73825	21.52324			0.217604991309854	0.335233570159858	-0.655640920003254	-1.07335387406087	CHST13	Q8NET6;A0A087WU70;Q8NET6-2	Q8NET6;A0A087WU70;Q8NET6-2	Carbohydrate sulfotransferase 13
